timestamp,ppg_raw,t,diff,artifact,ppg_quality,dc,ac,pi,pi_score,bpm_stability,motion_score,final_reliability,classification
1773652393.216802,200943,9.930717706680298,1216.0,0,1.0,201538.96,-595.9599999999919,0.0029570461215042087,0.22535539891481804,0.3724979017012172,0.6909074166228286,0.689593094939934,POSSIBLE_PHYS_CHANGE
1773652393.3077362,202379,10.021651983261108,1436.0,0,1.0,201578.38,800.6199999999953,0.003971755304313862,0.32770558115324167,0.37028382994574127,0.6980334156405522,0.7119795239173881,VALID
1773652393.425695,202533,10.139610767364502,154.0,0,1.0,201608.98,924.0199999999895,0.004583228385957756,0.38938274186134886,0.3711038537404192,0.6447985986992854,0.7084265133560973,VALID
1773652393.5162082,199083,10.23012399673462,3450.0,0,1.0,201556.1,-2473.100000000006,0.012270033008179885,1.0,0.3717330820118091,0.6845342353536281,0.8425335788072694,VALID
1773652393.605651,199641,10.31956672668457,558.0,0,1.0,201503.36,-1862.359999999986,0.009242327274344141,0.8593298246036134,0.3723548684042123,0.7063772364336485,0.8210146226912385,VALID
1773652393.69774,200279,10.411655902862549,638.0,0,1.0,201438.48,-1159.4800000000105,0.005756000541703901,0.5076761858335453,0.37299505231482327,0.6973035456049957,0.7480258060796902,VALID
1773652393.8149729,200729,10.528888702392578,450.0,0,1.0,201370.04,-641.0400000000081,0.003183393120446359,0.24818623259930547,0.37381002922274953,0.7078336571393159,0.6993683465839309,POSSIBLE_PHYS_CHANGE
1773652393.905261,201922,10.619176864624023,1193.0,0,1.0,201386.18,535.820000000007,0.0026606592368950393,0.19545988582915627,0.3744376928763748,0.655271263586527,0.6731171255294268,POSSIBLE_PHYS_CHANGE
1773652394.025783,203079,10.739698886871338,1157.0,0,1.0,201428.32,1650.679999999993,0.008194875477291341,0.7536770088702712,0.37527553574476913,0.6354645194588567,0.7789023111861882,VALID
1773652394.116086,199659,10.830001831054688,3420.0,0,1.0,201384.0,-1725.0,0.008565725181742343,0.7910833273274739,0.37600576519866635,0.585645700199604,0.7715109520452426,VALID
1773652394.235915,200088,10.949830770492554,429.0,0,1.0,201346.56,-1258.5599999999977,0.006250715184803742,0.5575763293772189,0.37697475487888243,0.6213618764749569,0.7356213043058192,VALID
1773652394.297688,200662,11.011603832244873,574.0,0,1.0,201301.38,-639.3800000000047,0.0031762325722754837,0.24746397303702697,0.3774742791142979,0.6129921824731872,0.6711378772607914,POSSIBLE_PHYS_CHANGE
1773652394.416978,200882,11.13089370727539,220.0,0,1.0,201242.02,-360.0199999999895,0.0017889901920085554,0.1075376642634724,0.3784389096818477,0.5036340770721845,0.6104416469425346,POSSIBLE_PHYS_CHANGE
1773652394.5056388,201853,11.219554662704468,971.0,0,1.0,201190.22,662.7799999999988,0.0032942953191263413,0.2593725512390052,0.37915586129013107,0.4108505078008041,0.6130452487170553,POSSIBLE_PHYS_CHANGE
1773652394.6259148,202662,11.33983063697815,809.0,0,1.0,201235.32,1426.679999999993,0.007089610312941053,0.642192760073191,0.3801284658912889,0.37952032950662834,0.6803074974557556,POSSIBLE_PHYS_CHANGE
1773652394.716082,199693,11.42999792098999,2969.0,0,1.0,201219.0,-1526.0,0.007583776879916906,0.6920376210865388,0.37873072894992427,0.4549050710867282,0.7127521184383186,VALID
1773652394.805954,199938,11.519869804382324,245.0,0,1.0,201193.5,-1255.5,0.00624026124104407,0.5565218764688988,0.37733757119005445,0.4963987248104107,0.6979577498559084,POSSIBLE_PHYS_CHANGE
1773652394.927753,200503,11.641668796539307,565.0,0,1.0,201174.08,-671.0799999999872,0.0033358174174326397,0.2635607407228177,0.37544949224185814,0.5943010358642737,0.6685474081280315,POSSIBLE_PHYS_CHANGE
1773652395.015066,200702,11.728981733322144,199.0,0,1.0,201137.0,-435.0,0.002162705021950213,0.14523297795307497,0.3740960022422661,0.6176745611168508,0.6517585641498967,POSSIBLE_PHYS_CHANGE
1773652395.105718,201719,11.819633722305298,1017.0,0,1.0,201101.86,617.140000000014,0.0030687930981842435,0.2366269273700207,0.3726907515995463,0.6624283881167287,0.6833229770689774,POSSIBLE_PHYS_CHANGE
1773652395.195864,202428,11.909779787063599,709.0,0,1.0,201090.64,1337.359999999986,0.006650533311744326,0.5979045917482024,0.3712933435905086,0.7231244621524414,0.7736475913544237,VALID
1773652395.3170948,200332,12.031010627746582,2096.0,0,1.0,201098.56,-766.5599999999977,0.0038118622032897584,0.31157772077144247,0.3347254081716467,0.9219404760027494,0.772370227772278,VALID
1773652395.435992,199730,12.14990782737732,602.0,0,1.0,201085.1,-1355.1000000000058,0.006738937892464463,0.606821653996879,0.29886138963407155,0.9543583427234547,0.8375579725798195,VALID
1773652395.495842,199999,12.209757804870605,269.0,0,1.0,201064.3,-1065.2999999999884,0.005298305069572214,0.46151003717145406,0.28080830925068995,0.958638105917476,0.8079742701346025,VALID
1773652395.6153998,200329,12.329315662384033,330.0,0,1.0,201042.0,-713.0,0.003546522617164573,0.2848138405828514,0.24474501060706194,0.9611276680428015,0.769775569590117,VALID
1773652395.706014,200706,12.41992974281311,377.0,0,1.0,201004.06,-298.0599999999977,0.0014828556199312475,0.07665893588256252,0.21741228056491876,0.9603570644217654,0.725180134559534,VALID
1773652395.8277628,201666,12.541678667068481,960.0,0,1.0,200961.74,704.2600000000093,0.003504448160132418,0.28056993659757373,0.1806880709957671,0.9569375469740208,0.7612640585112977,VALID
1773652395.9469151,202183,12.660830974578857,517.0,0,1.0,200992.36,1190.640000000014,0.005923807253171285,0.5246022645470156,0.14474710200222785,0.9593678048648757,0.8072055045690887,VALID
1773652396.00598,199815,12.719895839691162,2368.0,0,1.0,200981.9,-1166.8999999999942,0.0058059954652632615,0.5127189996998079,0.13633124662282464,0.9583877688208093,0.803693255248487,VALID
1773652396.125346,200114,12.839261770248413,299.0,0,1.0,200961.52,-847.5199999999895,0.004217324789342704,0.3524753200801167,0.11932339589993464,0.9611700843477806,0.770778428910351,VALID
1773652396.215125,200401,12.929040908813477,287.0,0,1.0,200938.34,-537.3399999999965,0.0026741536732113767,0.19682102263522874,0.10653121826921703,0.9628533761209654,0.7388733391902571,VALID
1773652396.305592,200677,13.019507884979248,276.0,0,1.0,200903.38,-226.38000000000466,0.0011268103105084874,0.04074588520566589,0.09364103412039317,0.9599444826718199,0.7054966252547185,VALID
1773652396.396876,201271,13.1107919216156,594.0,0,1.0,200863.0,408.0,0.0020312352200255895,0.13197207678671702,0.08063443113706313,0.9604449581738946,0.7225913459232182,VALID
1773652396.514931,201946,13.228846788406372,675.0,0,1.0,200852.6,1093.3999999999942,0.00544379310997216,0.4761849092438781,0.06381338729218577,0.9631568680071249,0.7905653809801316,VALID
1773652396.665761,201459,13.379676818847656,487.0,0,1.0,200881.36,577.640000000014,0.002875528122669092,0.2171329622030662,0.07521705216258476,0.9611855523821813,0.739303963371526,VALID
1773652396.695752,200359,13.409667730331421,1100.0,0,1.0,200876.46,-517.4599999999919,0.0025760111463532954,0.18692172766536316,0.07748454692286587,0.959863041005329,0.733091712526958,VALID
1773652396.815112,200716,13.529027938842773,357.0,0,1.0,200869.64,-153.64000000001397,0.0007648741741161779,0.0042386473231317305,0.08650890243577071,0.959446176316297,0.6973324726030925,POSSIBLE_PHYS_CHANGE
1773652396.9057689,201176,13.61968469619751,460.0,0,1.0,200858.36,317.64000000001397,0.0015814128921495425,0.08660006477284544,0.09336310299573773,0.9575027501947753,0.7139071483125755,VALID
1773652397.027673,201576,13.741588830947876,400.0,0,1.0,200831.12,744.8800000000047,0.003708986933897519,0.30120105054069934,0.10257979475759679,0.9602619455899719,0.7585767732608911,VALID
1773652397.116224,202623,13.830139875411987,1047.0,0,1.0,200810.22,1812.7799999999988,0.009027329385924675,0.8376437361820243,0.1092747906548868,0.9598471493651699,0.8664103711114445,VALID
1773652397.205945,203278,13.91986083984375,655.0,0,1.0,200883.08,2394.920000000013,0.011921959778792783,1.0,0.11605823959562744,0.9580929115333076,0.8990336974195551,VALID
1773652397.325292,200852,14.039207935333252,2426.0,0,1.0,200904.48,-52.48000000001048,0.0002612186647107644,0.0,0.11988878613409548,0.9597282246767345,0.6999073460164299,POSSIBLE_PHYS_CHANGE
1773652397.414749,201187,14.12866473197937,335.0,0,1.0,200922.18,264.820000000007,0.0013180227289988939,0.06003281609216211,0.12275997810847722,0.959739315903493,0.712204355800328,VALID
1773652397.505889,201775,14.219804763793945,588.0,0,1.0,200946.92,828.0799999999872,0.004120889237814579,0.34274820176840826,0.1256851949472389,0.9588150545702113,0.7687626762194689,VALID
1773652397.625909,201790,14.339824914932251,15.0,0,1.0,200949.88,840.1199999999953,0.004180743974567167,0.3487855406614076,0.12953734377921183,0.9566163473598827,0.7696957467181674,VALID
1773652397.714954,202618,14.428869724273682,828.0,0,1.0,200954.0,1664.0,0.008280502005434079,0.762313858628136,0.1323953126706405,0.9541826472589142,0.8519570971703655,VALID
1773652397.83595,203353,14.54986572265625,735.0,0,1.0,201027.54,2325.459999999992,0.011567867765779713,1.0,0.13627878214990907,0.9531402588730267,0.8995699558768989,VALID
1773652397.927851,202085,14.641766786575317,1268.0,0,1.0,201089.9,995.1000000000058,0.004948532969582291,0.42622974328788105,0.15112398323733744,0.9562655404827817,0.7872380091261445,VALID
1773652398.0176268,200999,14.731542587280273,1086.0,0,1.0,201122.38,-123.38000000000466,0.0006134573387606325,0.0,0.16562588079342713,0.9545646082010654,0.7029319705396624,VALID
1773652398.107764,201440,14.821679830551147,441.0,0,1.0,201156.64,283.35999999998603,0.001408653475222026,0.06917442390402516,0.18018616382781047,0.9534428830144649,0.7178863660679256,VALID
1773652398.225503,201832,14.93941879272461,392.0,0,1.0,201174.42,657.5799999999872,0.003268705832481024,0.25679142881899925,0.19920507933056694,0.9571185447903371,0.7584143571339577,VALID
1773652398.315125,202303,15.029040813446045,471.0,0,1.0,201172.9,1130.1000000000058,0.005617555843754332,0.4937117511904619,0.2136821360993879,0.9606403961186956,0.8083026826836398,VALID
1773652398.406023,203155,15.119938850402832,852.0,0,1.0,201185.34,1969.6600000000035,0.009790275971400319,0.9145995018186338,0.22836531363326662,0.9621611710282104,0.8944047830355165,VALID
1773652398.525782,203871,15.239697933197021,716.0,0,1.0,201281.1,2589.899999999994,0.012867079919575131,1.0,0.24771054850118268,0.9640555556934756,0.9139877215581609,VALID
1773652398.646632,201097,15.3605477809906,2774.0,0,1.0,201310.22,-213.22000000000116,0.001059161328222686,0.03392236790386722,0.2738861112847777,0.9636460944943205,0.7232669130575474,VALID
1773652398.7055192,201165,15.419435024261475,68.0,0,1.0,201327.94,-162.94000000000233,0.0008093263160592729,0.00872238010671246,0.2866408375962451,0.961559878337012,0.7188765232820706,VALID
1773652398.8258612,201658,15.539777040481567,493.0,0,1.0,201346.52,311.4800000000105,0.0015469847703352931,0.08312741999785864,0.31270640622198237,0.9623909845924361,0.7366134199995008,VALID
1773652398.9174411,201858,15.631356954574585,200.0,0,1.0,201345.24,512.7600000000093,0.0025466705843158214,0.18396224733110805,0.332542225917449,0.9615074542197662,0.7584989083238964,VALID
1773652399.037847,202765,15.751762866973877,907.0,0,1.0,201338.96,1426.0400000000081,0.007082782189795796,0.6415040310658037,0.35862163418370546,0.9582644697751797,0.8516423105640852,VALID
1773652399.127808,203459,15.841723918914795,694.0,0,1.0,201414.96,2044.0400000000081,0.010148402084929582,0.9507224359607744,0.37810681522571965,0.9562729582486205,0.914837056189313,VALID
1773652399.216005,203492,15.92992091178894,33.0,0,1.0,201483.04,2008.9599999999919,0.009970864048904522,0.9328147924218617,0.39148908298338514,0.9582362996777362,0.9131827566860317,VALID
1773652399.305766,201180,16.019681930541992,2312.0,0,1.0,201493.4,-313.3999999999942,0.001555385933236494,0.08397481604839177,0.40510866283536784,0.958421586191184,0.7448323053505703,VALID
1773652399.4258828,201665,16.139798641204834,485.0,0,1.0,201509.06,155.94000000000233,0.0007738609866970861,0.005145115817731984,0.4233341593276796,0.9614424307412794,0.7317951683186982,VALID
1773652399.514872,202022,16.228787899017334,357.0,0,1.0,201512.44,509.5599999999977,0.0025286776339961824,0.18214736108052465,0.43683663868434147,0.9618093649501314,0.7686559455695785,VALID
1773652399.606078,202388,16.31999373435974,366.0,0,1.0,201506.96,881.0400000000081,0.004372255926048451,0.36810268439777455,0.45067544281857447,0.962383876238504,0.8074032440329636,VALID
1773652399.7258508,203142,16.43976664543152,754.0,0,1.0,201575.94,1566.0599999999977,0.007769081964841626,0.710728699804518,0.46884877406088543,0.9636281468988532,0.8781190614366481,VALID
1773652399.846098,203790,16.56001377105713,648.0,0,1.0,201652.98,2137.0199999999895,0.010597512617963739,0.9960226517072839,0.4870940586195983,0.9678637187597802,0.9382730518313507,VALID
1773652399.905973,201407,16.61988878250122,2383.0,0,1.0,201671.06,-264.0599999999977,0.0013093599051842027,0.05915902721634061,0.4689064891776908,0.9664023291408746,0.7486431531032995,VALID
1773652400.0279071,201844,16.741822957992554,437.0,0,1.0,201693.9,150.10000000000582,0.0007441970233110958,0.002153015115476318,0.4318678944350222,0.9674672908858816,0.7338575797323619,VALID
1773652400.116908,202250,16.83082389831543,406.0,0,1.0,201704.52,545.4800000000105,0.0027043518905774176,0.19986701167627757,0.40483306398611546,0.9649936568112248,0.7699548057772345,VALID
1773652400.2359948,202455,16.949910640716553,205.0,0,1.0,201705.06,749.9400000000023,0.003718002909793152,0.3021104606373145,0.36865940247369333,0.9660502813929762,0.787103116792725,VALID
1773652400.325848,203097,17.039763927459717,642.0,0,1.0,201760.36,1336.640000000014,0.006624889051546171,0.5953179445106332,0.3413656641877162,0.9676043490281295,0.8434814600293371,VALID
1773652400.415135,203806,17.129050731658936,709.0,0,1.0,201841.88,1964.1199999999953,0.009730983480732518,0.9086188747305691,0.31424400003345354,0.968251155090178,0.9036235214765126,VALID
1773652400.5061388,201084,17.220054626464844,2722.0,0,1.0,201863.58,-779.5799999999872,0.0038619150616470157,0.31662637831905066,0.314327683232195,0.9658388457235133,0.7845096977040836,VALID
1773652400.653438,201255,17.367353916168213,171.0,0,1.0,201882.1,-627.1000000000058,0.003106268460651072,0.24040693669969915,0.3144631332122318,0.9650225976641945,0.7690344799604214,VALID
1773652400.716351,201680,17.430266857147217,425.0,0,1.0,201901.58,-221.5799999999872,0.0010974654086411172,0.03778596712787964,0.3145209851992768,0.9660122305189965,0.7288129611012026,VALID
1773652400.865834,201918,17.579749822616577,238.0,0,1.0,201906.62,11.380000000004657,5.63626888509384e-05,0.0,0.3146584431919761,0.961695615701788,0.719974529029734,VALID
1773652400.92598,202501,17.639895915985107,583.0,0,1.0,201912.98,588.0199999999895,0.002912244670946808,0.2208364325875409,0.3147137509070538,0.9605172819968382,0.7637938462072651,VALID
1773652401.047048,203087,17.760963916778564,586.0,0,1.0,201978.42,1108.5799999999872,0.0054886061590143495,0.4807050454699321,0.3148250797418607,0.9579602525363501,0.8150115928290775,VALID
1773652401.135988,201150,17.84990382194519,1937.0,0,1.0,201999.14,-849.140000000014,0.004203681263197526,0.3510991451021126,0.3132702869529355,0.9585200438931304,0.7891028708836553,VALID
1773652401.255136,200598,17.969051837921143,552.0,0,1.0,202003.08,-1405.0799999999872,0.006955735526408742,0.6286892764831717,0.3111874145268058,0.9579078624799515,0.8442289554933005,VALID
1773652401.315628,200877,18.02954387664795,279.0,0,1.0,202007.08,-1130.0799999999872,0.005594259369523025,0.4913619169488078,0.31012992986428434,0.9594216953241308,0.8171118849734293,VALID
1773652401.463554,201204,18.177469730377197,327.0,0,1.0,202005.74,-801.7399999999907,0.003968897121438187,0.3274172861982418,0.30754398095594054,0.9620169978358818,0.784842954686007,VALID
1773652401.526081,201634,18.239996910095215,430.0,0,1.0,201999.5,-365.5,0.0018094104193327211,0.1095973814941683,0.3064509192087386,0.9623722921547763,0.7412762558661403,VALID
1773652401.6160169,202383,18.329932689666748,749.0,0,1.0,202017.98,365.0199999999895,0.0018068688737506904,0.10934102464050524,0.30487871715520354,0.9642095566785682,0.7416189436471919,VALID
1773652401.737834,201865,18.451749801635742,518.0,0,1.0,202048.1,-183.10000000000582,0.000906219855569074,0.01849569407150228,0.2590278308805107,0.9678260203202902,0.7199497279984386,VALID
1773652401.886258,200166,18.600173711776733,1699.0,0,1.0,202037.1,-1871.1000000000058,0.009261170349406152,0.8612304599769812,0.20316238049902427,0.967516767019849,0.8828173601512534,VALID
1773652402.003349,200515,18.717264890670776,349.0,0,1.0,202023.88,-1508.8800000000047,0.0074688200226626904,0.680442323154035,0.15909029374156633,0.9668041717324033,0.8420387455246846,VALID
1773652402.035818,201028,18.749733924865723,513.0,0,1.0,202012.92,-984.9200000000128,0.004875529743345192,0.4188661620412121,0.14686923571237484,0.9683762431537365,0.7889730289256008,VALID
1773652402.2471302,201336,18.96104598045349,308.0,0,1.0,201987.18,-651.179999999993,0.003223867970234512,0.2522687897714203,0.06733324218387592,0.9662789937493371,0.7470707802974728,VALID
1773652402.247424,202111,18.961339712142944,775.0,0,1.0,201963.84,147.1600000000035,0.0007286452862057064,0.0005843655419568337,0.06722268416726641,0.9663033005807232,0.696730131699335,POSSIBLE_PHYS_CHANGE
1773652402.4260218,202666,19.13993763923645,555.0,0,1.0,202000.12,665.8800000000047,0.0032964336852869427,0.2595882407882256,0.0,0.9654764165761386,0.7415605731304866,VALID
1773652402.428349,200333,19.14226484298706,2333.0,0,1.0,201983.04,-1650.0400000000081,0.008169200740814715,0.7510872875966055,0.0,0.9654674819327519,0.8398577020991467,VALID
1773652402.5152462,200220,19.229161977767944,113.0,0,1.0,201951.94,-1731.9400000000023,0.008576000804943999,0.7921197936619863,0.0,0.9551440599823395,0.8449671767270991,VALID
1773652402.635898,200470,19.34981393814087,250.0,0,1.0,201925.54,-1455.5400000000081,0.007208300643890853,0.6541646404980966,0.0,0.9130398772033316,0.8047448912606189,VALID
1773652402.725899,200461,19.439814805984497,9.0,0,1.0,201882.4,-1421.3999999999942,0.007040732624537821,0.6372626378271188,0.0,0.8774611134834169,0.7906908616104489,VALID
1773652402.8461282,201368,19.560044050216675,907.0,0,1.0,201842.7,-474.70000000001164,0.002351831401383412,0.16430949734307676,0.0,0.7987853549924774,0.6724975059663586,POSSIBLE_PHYS_CHANGE
1773652402.935822,202019,19.64973783493042,651.0,0,1.0,201841.38,177.61999999999534,0.0008799979469026387,0.01585078144420382,0.0,0.7077650886690885,0.6154996828895674,POSSIBLE_PHYS_CHANGE
1773652403.115976,201006,19.82989192008972,1013.0,0,1.0,201841.52,-835.5199999999895,0.004139485275378374,0.34462391932947034,0.0,0.6653320267235436,0.6685243918829572,POSSIBLE_PHYS_CHANGE
1773652403.145952,199869,19.859867811203003,1137.0,0,1.0,201810.1,-1941.1000000000058,0.009618448234255896,0.8972678362455957,0.0,0.6430350261266682,0.7723640750871197,VALID
